lat,lon
-81.7057,43.6619
-81.3068,43.1481
-81.6862,43.7471
-79.7451,44.8661
-79.7475,44.8714
-79.651,44.6483
-79.7544,44.8864
-79.7504,44.8816
-81.2451,42.9922
-81.2445,42.991
-77.738,44.1498
-77.5715,44.1554
-77.0928,44.2429
-77.2303,44.2092
-79.5957,43.2053
-78.0329,44.1557
-79.6044,43.2086
-76.9519,44.2673
-77.2408,44.221
-79.5976,43.203
-79.6099,43.2109
-71.128,48.3231
-73.1091,45.4291
-74.1516,45.9685
-74.2806,46.0613
-79.6495,47.4259
-80.7268,48.5442
-71.0582,48.414
-71.0886,48.3538
-73.0863,45.4387
-74.1322,45.9407
-74.1376,45.9575
-79.6806,47.5066
-79.6735,47.5224
-78.9919,48.226
-71.2481,48.4157
-74.255,46.0267
-79.6804,47.5088
-80.2598,48.4778
-76.1005,44.3524
-74.2868,46.0953
-71.099,48.3622
-71.2331,47.4718
-71.075,48.3897
-79.6539,47.4814
-74.146,45.8926
-74.9489,45.0305
-71.1402,48.3104
-74.1688,45.9761
-74.1311,45.8877
-74.3331,46.0845
-74.1343,45.8874
-79.6765,47.5059
-74.1255,45.886
-74.5833,46.1151
-72.0727,46.2102
-72.3108,46.0564
-72.423,45.9676
-72.012,45.5552
-72.0397,46.2385
-71.7604,46.2279
-72.8513,45.6709
-71.7852,46.2089
-71.9515,45.4744
-72.3786,46.007
-72.9076,46.2456
-72.3617,46.0262
-71.9402,45.3971
-71.9559,45.4026
-74.4205,45.1719
-72.022,46.2651
-71.9897,46.2857
-71.8152,46.304
-72.6923,45.7654
-72.7433,45.7267
-72.0126,45.3854
-71.7643,46.2218
-71.9526,45.403
-71.9706,45.4097
-71.9461,45.4018
-71.8076,46.2014
-71.934,45.3818
-74.3825,45.6312
-74.2892,45.6423
-74.2259,45.6286
-74.341,45.6309
-63.3868,45.1182
-63.5189,44.9599
-63.5632,44.6963
-64.1427,45.0038
-63.3545,45.161
-64.1491,44.9993
-63.5672,44.6863
-63.5641,44.6898
-63.4104,45.1005
-63.4826,44.9933
-63.5471,44.6794
-63.5628,44.6861
-63.4949,44.9929
-63.5606,44.6937
-71.2029,46.8157
-63.3468,45.359
-63.3763,45.3712
-64.1329,44.9851
-63.3008,45.3301
-63.553,44.6841
-71.3757,46.6667
-72.0756,46.2055
-72.5395,45.8946
-72.4507,45.9625
-72.2719,46.0757
-72.676,45.7776
-72.1214,46.1773
-73.2702,45.4619
-73.3049,45.4401
-73.3012,45.4531
-73.0834,45.5611
-74.2687,46.0478
-74.0573,45.8284
-72.5062,45.9109
-72.7115,45.7524
-72.1952,45.7963
-72.229,46.1056
-73.2327,45.4207
-73.1167,45.6021
-73.1885,45.5946
-71.1925,46.854
-72.2251,45.8121
-73.2875,45.4466
-73.0969,45.5963
-73.0414,45.6268
-72.9882,45.6357
-73.3059,45.4528
-73.2995,45.4674
-73.0101,45.6331
-71.064,48.4016
-71.8235,46.4032
-72.2522,46.0893
-71.7684,46.441
-72.4745,45.9211
-71.9225,46.3302
-73.1541,45.5934
-70.8962,47.0411
-72.4898,45.9107
-72.3436,46.0182
-72.7871,45.7019
-73.2621,45.441
-72.7496,46.1223
-71.9734,46.2957
-71.9427,46.3152
-73.2408,45.4411
-73.0006,45.6334
-73.2994,45.4454
-73.0724,45.6165
-73.3318,45.4625
-73.181,45.5692
-74.2839,46.0592
-71.0729,48.4151
-69.8093,47.8479
-71.534,46.6006
-71.8809,46.3608
-73.2114,45.4247
-72.5681,45.6489
-72.7036,45.6489
-73.1852,45.5645
-73.0857,45.6123
-72.9255,45.653
-73.1217,45.5257
-73.0621,45.6201
-74.6272,46.1853
-74.2577,45.4694
-77.0132,45.8191
-75.5723,45.9619
-77.1408,45.8283
-74.8282,45.375
-75.4394,45.4764
-75.4344,45.4302
-74.4627,45.5626
-75.6469,46.1322
-75.4754,46.3418
-75.4361,46.5684
-65.7988,45.6636
-65.6712,45.8224
-65.4572,46.8579
-65.1616,45.9138
-65.3517,46.6721
-63.6019,46.2067
-65.6334,45.9245
-65.6687,45.9264
-63.7098,46.1909
-65.3081,46.5685
-65.6401,45.6566
-64.7745,46.5443
-65.2647,45.9919
-65.4287,46.753
-65.2464,45.8536
-66.8348,47.9859
-65.1312,46.0016
-64.2316,45.9111
-67.5396,46.0411
-66.0782,45.7156
-67.0971,47.8218
-65.8889,46.6185
-64.092,46.0971
-65.6473,46.9425
-65.3213,46.5794
-64.4186,45.9419
-66.5964,46.2444
-64.8622,46.0865
-64.3797,46.2033
-66.1428,45.8553
-66.1796,45.244
-65.2301,46.4579
-65.9488,45.8901
-64.5369,46.2746
-66.0932,45.7245
-68.248,47.3584
-64.8383,46.0962
-64.8627,46.1304
-64.7549,46.5162
-67.7429,47.0035
-64.8359,46.0996
-66.2108,45.3661
-66.7311,45.9152
-64.9082,46.1284
-67.5393,46.0421
-64.857,46.0932
-66.734,45.9127
-64.7125,46.1196
-64.673,46.1245
-67.6086,46.145
-61.8801,45.1101
-62.3377,44.9242
-67.7587,47.0508
-67.6096,46.346
-62.33,44.9285
-63.4675,45.0257
-63.3853,45.1178
-63.5023,45.3959
-63.6756,46.3499
-64.4812,45.0772
-64.1535,45.0032
-64.1031,46.9237
-64.4413,45.0684
-63.3253,46.3234
-63.548,45.4197
-63.303,45.2157
-63.199,45.4067
-64.3195,45.1355
-64.0186,46.9993
-64.1459,46.7632
-63.9236,45.7329
-64.4639,45.059
-63.5015,46.435
-63.7846,46.5602
-64.0785,45.7315
-63.3138,45.2004
-63.2909,45.2438
-63.3724,45.3779
-63.1505,46.2668
-63.7011,45.5296
-63.5256,45.428
-64.2205,45.0889
-64.2716,45.8547
-63.1714,46.2511
-63.6698,45.4325
-63.2938,45.2699
-63.9355,44.9217
-64.3903,45.076
-64.0091,46.9817
-63.6954,46.3972
-64.3106,45.0882
-64.0478,44.9588
-63.8186,46.42
-63.7403,45.6552
-63.7464,46.3991
-63.8851,46.4239
-63.7297,46.2202
-63.5565,46.3998
-63.6965,46.3336
-64.3824,45.0824
-64.2131,45.0253
-63.803,46.4004
-64.0987,46.8709
-64.1489,46.9472
-63.6698,46.3411
-63.784,46.3843
-64.3281,45.0816
-64.3548,45.084
-63.775,46.3952
-63.7692,46.4188
-63.8066,46.4016
-63.8484,46.4322
-63.3092,45.3684
-64.4767,45.0795
-63.5934,46.4123
-63.7805,46.3999
-63.8024,46.3995
-63.1472,46.2635
-64.1233,44.9938
-64.4603,45.0602
-63.7762,46.3917
-64.1405,44.9994
-52.7168,47.5617
-52.7448,47.5684
-52.7123,47.564
-52.7316,47.5589
-52.7561,47.536
-52.7332,47.5421
-52.7441,47.5679
-52.7309,47.5751
-52.7226,47.5606
-52.7141,47.5541
-52.7656,47.5266
-52.7339,47.561
-52.7088,47.5859
-52.7555,47.5322
-52.7172,47.5609
-52.756,47.5352
-52.7177,47.5594
-52.7443,47.5488
-52.7585,47.5498
-52.7523,47.5376
-52.7443,47.5383
-52.7154,47.5543
-79.201,43.7892
-75.7502,45.2292
-81.5827,42.6376
-71.3214,46.6881
-71.2932,46.7533
-71.3399,46.6859
-71.2971,46.7684
-66.6189,45.9834
-63.4512,46.2405
-79.4066,43.8384
-79.3892,43.8433
-79.3928,43.9613
-79.3488,43.7254
-79.3604,43.7333
-79.3531,43.7279
-79.3571,43.7356
-79.3582,43.7309
-79.3569,43.7367
-81.7158,43.7234
-80.8865,46.4693
-81.7143,43.7445
-81.6953,43.7313
-80.881,46.4769
-78.2608,43.9756
-79.7909,45.129
-78.3354,43.9685
-78.4911,44.5699
-78.2964,43.9726
-78.3215,43.9654
-72.297,45.7392
-72.3499,45.7702
-72.1418,46.1652
-71.7511,46.4538
-72.5467,45.8867
-71.9189,46.3328
-71.6519,46.5221
-72.2595,45.6954
-73.0602,45.6942
-72.5341,45.8663
-72.5042,45.8512
-71.6082,46.607
-71.9429,46.3167
-72.3026,45.619
-71.8355,46.3942
-73.1232,45.6976
-71.5904,46.5605
-72.0427,45.5788
-72.036,46.2539
-72.52,45.8539
-72.4057,45.8013
-73.7778,45.523
-73.7487,45.5717
-73.3551,45.6565
-73.2508,45.6824
-73.3729,45.6432
-73.4981,45.7017
-73.5715,45.5026
-73.5712,45.5025
-73.57,45.5031
-73.6194,45.4482
-82.5161,41.9288
-79.9106,43.2207
-82.5668,42.0277
-82.4429,42.2246
-79.7894,43.2851
-79.7753,43.2674
-79.8667,43.5021
-79.7999,43.2334
-82.0821,42.3858
-82.144,42.3672
-82.1761,42.3543
-79.8326,43.2679
-79.7259,43.2384
-79.7065,43.2332
-79.7845,43.2751
-79.8739,43.2586
-79.8464,43.2595
-79.8594,43.2596
-79.8504,43.2489
-79.7718,43.3344
-79.816,43.3564
-79.814,43.344
-75.657,45.3901
-75.7256,45.253
-82.2983,42.3107
-82.4536,42.1519
-82.3838,42.2822
-79.8058,43.3116
-79.9494,43.5056
-79.8066,43.3475
-79.8454,43.2619
-79.7642,43.2561
-79.7303,43.2367
-79.7572,43.2463
-79.8308,43.4259
-79.9398,43.2587
-79.8956,43.4778
-79.8746,43.4483
-75.694,45.4569
-75.9119,45.3388
-82.2116,42.3355
-82.2405,42.332
-82.2891,42.3131
-82.2169,42.3353
-79.8664,43.2593
-79.7917,43.2896
-79.8064,43.2503
-79.9301,43.2763
-79.8525,43.5133
-79.8165,43.3398
-79.8916,43.4772
-79.8793,43.2977
-75.6489,45.3869
-75.6404,45.369
-75.6201,45.4307
-75.8627,45.2969
-75.7419,45.2607
-79.8136,43.3234
-79.8918,43.2902
-75.6518,45.3718
-75.6554,45.378
-75.6346,45.4033
-75.7892,45.3597
-75.6457,45.399
-79.0807,43.0824
-80.7887,43.0756
-75.6352,45.4123
-75.7842,45.3348
-78.9703,42.9224
-79.01,42.9543
-75.6221,45.41
-75.7267,45.4532
-75.6656,45.38
-75.6578,45.4173
-75.69,45.3684
-79.5583,43.1902
-79.2528,43.1778
-79.1526,43.1522
-81.6635,42.5944
-75.6387,45.4218
-75.9071,45.3344
-75.8083,45.3385
-75.6479,45.4191
-75.7384,45.3579
-79.4995,43.19
-79.5237,43.1908
-79.5561,43.1975
-79.6483,43.2199
-79.2399,43.1749
-75.6443,45.3797
-75.8945,45.3335
-75.6606,45.4056
-79.583,43.204
-79.5481,43.1954
-79.2668,43.1789
-81.699,42.5889
-75.9534,45.2919
-75.6712,45.3885
-75.7312,45.3495
-79.4741,43.1889
-79.2793,43.1774
-79.2261,43.1623
-79.2497,43.1776
-81.2625,42.8731
-79.6649,43.2239
-79.3052,43.178
-81.6946,42.5896
-81.2496,42.8874
-81.654,42.6005
-81.5643,42.6497
-81.596,42.6317
-81.5393,42.6605
-80.2256,43.4385
-80.2212,43.4482
-80.4617,43.3951
-79.0865,43.875
-79.0458,43.9368
-79.4445,44.5863
-79.6865,44.3423
-78.8768,43.883
-78.8072,43.8827
-79.4405,44.6106
-79.6578,44.438
-79.3643,44.7309
-79.3919,44.7028
-79.0953,43.8857
-78.8719,43.9134
-79.4094,44.6731
-79.6794,44.2847
-79.5433,44.4748
-79.4471,44.6082
-79.4002,44.6924
-79.3412,44.7508
-79.4469,44.5882
-79.5622,44.4638
-79.3674,44.7286
-79.3824,43.646
-79.4782,43.7848
-79.7186,43.7864
-79.7436,43.7635
-79.1946,43.8026
-79.1733,43.8057
-79.7365,43.7821
-79.7684,43.7453
-79.566,43.9102
-79.5566,43.8888
-79.6437,43.7839
-79.5573,43.8811
-79.2073,43.819
-79.1882,43.8164
-79.5774,43.7997
-79.7584,43.7324
-79.2561,43.8104
-79.1959,43.8036
-79.2321,43.795
-74.207,45.274
-71.3166,46.3141
-71.2716,46.3703
-75.4494,45.4744
-81.7584,43.3098
-81.7485,43.3242
-81.7577,43.3078
-81.684,43.6696
-79.1731,43.1593
-79.1967,43.1652
-79.072,43.0967
-79.0954,43.0952
-79.0805,43.0911
-79.5383,43.197
-79.1502,43.1517
-78.73,43.8839
-80.3311,44.1516
-79.7251,44.2719
-80.2803,44.122
-68.8185,47.6393
-71.7075,48.4463
-70.1011,47.3359
-69.9614,47.4338
-71.9745,46.2048
-71.8132,46.3492
-72.0329,46.2144
-72.0748,46.2097
-73.0787,45.4074
-71.3895,46.3985
-71.0798,46.4013
-124.5516,49.3029
-113.6709,53.3467
-113.5781,53.2235
-113.3972,53.5116
-113.7242,53.3545
-113.7468,53.3692
-113.5581,53.2551
-113.4958,53.4678
-113.5235,53.5155
-113.4736,53.5481
-113.4861,53.5215
-113.4928,53.4582
-113.4992,53.5781
-113.4438,53.5186
-113.4915,53.4467
-113.4817,53.5181
-113.4974,53.5014
-113.5301,53.5171
-113.7628,53.4177
-113.4087,53.5984
-113.5189,53.527
-113.4946,53.5175
-113.9981,53.5338
-113.5485,53.5746
-113.4645,53.5177
-113.5494,53.5621
-113.4119,53.5051
-113.4636,53.5182
-113.4899,53.5705
-113.5482,53.5708
-106.43,52.6911
-106.4348,52.7037
-75.825,45.3109
-106.7219,52.6861
-79.3844,43.6608
-79.3854,43.6554
-79.3896,43.6589
-79.3954,43.658
-79.3823,43.6554
-79.3904,43.6599
-79.3925,43.6641
-79.3806,43.6724
-79.4096,43.7063
-79.3821,43.6565
-79.3855,43.6512
-79.3969,43.6585
-79.3969,43.6836
-79.3859,43.6723
-79.4028,43.6936
-79.3965,43.6699
-79.4113,43.7113
-79.4053,43.697
-79.505,43.6855
-79.3954,43.712
-79.4133,43.7095
-79.3702,43.6699
-79.3942,43.6923
-79.4023,43.689
-79.4025,43.706
-79.3993,43.6807
-79.5143,43.6834
-79.4,43.6831
-79.5193,43.6834
-79.3619,43.6739
-79.3816,43.6712
-79.403,43.689
-79.3732,43.6728
-79.3942,43.6776
-79.5235,43.6792
-79.3939,43.6699
-79.3647,43.6759
-79.3547,43.6915
-79.3484,43.6928
-79.3935,43.666
-79.5129,43.7185
-79.3993,43.6715
-79.3398,43.6929
-79.2614,43.7433
-79.4671,43.7457
-79.2586,43.718
-79.4952,43.7238
-79.4597,43.713
-79.3418,43.7558
-79.334,43.7588
-79.4034,43.7556
-79.4734,43.7092
-79.43,43.7249
-79.3723,43.751
-79.3474,43.6912
-79.5376,43.7183
-79.2985,43.7717
-79.4225,43.7375
-79.5117,43.7204
-79.3704,43.7216
-79.3335,43.6991
-79.2662,43.7194
-79.5176,43.7172
-79.48,43.7065
-79.435,43.7183
-79.4288,43.7208
-79.2455,43.7735
-79.4691,43.7257
-79.4756,43.7243
-79.4499,43.7362
-79.4183,43.7465
-79.5231,43.7138
-79.2549,43.7273
-79.5333,43.7157
-79.4587,43.7279
-79.2581,43.7897
-79.4938,43.705
-79.3924,43.7467
-79.4047,43.7435
-79.2661,43.7382
-79.2804,43.7595
-79.4483,43.7164
-79.4412,43.7173
-79.4431,43.7324
-79.3914,43.7608
-79.5821,43.7449
-79.647,43.7598
-79.5629,43.6987
-79.2798,43.7758
-79.5478,43.7229
-79.4102,43.7427
-79.4677,43.7306
-79.5061,43.6997
-79.3836,43.7498
-79.3425,43.7567
-79.3911,43.7623
-79.4124,43.7422
-79.4974,43.7186
-79.5723,43.7217
-79.2607,43.7704
-79.466,43.7258
-79.4441,43.7295
-79.2946,43.7727
-79.3061,43.7653
-79.5016,43.6946
-79.2701,43.7648
-79.279,43.7693
-79.5671,43.6971
-79.5992,43.6911
-79.3825,43.7488
-79.3312,43.7599
-79.5127,43.7208
-79.4307,43.7389
-79.4404,43.7366
-79.5507,43.709
-79.6519,43.695
-79.2419,43.7756
-79.2645,43.75
-79.3311,43.759
-79.6099,43.6854
-79.5551,43.7071
-79.6655,43.7636
-79.5796,43.7407
-79.7265,43.626
-79.7377,43.6099
-79.73,43.6116
-123.2641,49.3801
-123.1575,49.2953
-123.0445,49.2816
-123.1487,49.2734
-123.0588,49.277
-123.0629,49.2606
-123.2759,49.3644
-123.0552,49.2825
-123.1174,49.2529
-123.3371,49.2849
-123.2477,49.268
-123.0595,49.2822
-122.986,49.2211
-123.1479,49.2818
-123.1226,49.2472
-122.9878,49.2111
-123.1502,49.2739
-122.9448,49.1968
-122.9751,49.1877
-123.0474,49.0684
-113.9418,51.0488
-113.9991,51.0419
-113.9556,51.0454
-113.9655,51.0838
-114.0063,51.037
-113.9387,51.057
-113.9388,51.0471
-113.9242,51.0448
-123.0621,49.0795
-113.9739,51.0345
-113.9859,51.0347
-113.9232,51.0465
-113.9688,51.0447
-113.9446,51.0551
-113.947,51.0749
-73.5784,45.5146
-73.576,45.5022
-73.5659,45.5088
-73.5707,45.502
-73.5725,45.5164
-73.5806,45.5041
-73.567,45.5182
-73.5771,45.5185
-73.5809,45.5027
-73.5764,45.514
-73.5824,45.5025
-73.5679,45.5052
-73.5655,45.5076
-73.5805,45.4998
-73.5715,45.5201
-73.579,45.5177
-73.6415,45.4891
-73.6491,45.4925
-73.8211,45.4534
-73.6756,45.4972
-73.8651,45.4499
-73.7578,45.4647
-73.6863,45.4945
-73.7584,45.489
-73.9812,45.421
-73.9331,45.4199
-73.7967,45.4475
-73.6614,45.4999
-73.7007,45.4909
-74.011,45.4141
-73.8819,45.4425
-73.8935,45.4371
-79.6635,43.6428
-79.7126,43.5642
-79.6494,43.5982
-79.6988,43.5387
-79.7015,43.5567
-79.6696,43.6055
-79.6779,43.5857
-79.6907,43.5587
-79.3823,43.8998
-79.3048,43.8202
-80.0803,43.7145
-114.0917,51.0371
-63.9819,46.0901
-63.6157,46.23
-73.3726,45.8538
-73.8077,45.4738
-73.7428,45.4922
-73.7843,45.4845
-73.8006,45.478
-73.8133,45.4714
-73.7907,45.4812
-73.7706,45.4884
-73.6406,45.4909
-73.735,45.4897
-73.6368,45.4894
-73.6466,45.4907
-73.5684,45.5041
-73.6383,45.4905
-73.5859,45.465
-73.5831,45.469
-113.3943,53.4604
-63.3139,45.295
-73.2886,45.472
-79.6995,43.6714
-114.5467,50.9493
-74.3126,45.2199
-74.0853,45.4228
-114.0533,51.0413
-73.2813,45.2841
-114.0685,51.0476
-114.0675,51.0484
-113.4786,53.4376
-81.4746,43.7081
-73.1311,46.0105
-73.6507,45.4361
-75.6625,45.4001
-73.6701,45.4315
-115.6163,51.1792
-115.336,51.0797
-63.5589,46.2511
-64.0452,44.9703
-64.0077,44.952
-82.6691,42.0352
-73.7819,45.4817
-73.6421,45.4459
-114.0835,51.0248
-114.0825,51.0327
-75.6692,45.4064
-114.0908,51.0459
-114.0794,51.0453
-114.0828,51.0466
-114.0348,51.0378
-73.4674,45.195
-73.4901,45.2227
-73.2753,45.2822
-73.4679,45.1499
-77.0235,44.2492
-77.0883,44.241
-73.4932,45.4627
-73.4883,45.4657
-114.1237,51.0027
-114.0824,51.0378
-114.1057,51.0145
-114.131,51.0154
-114.0923,51.0288
-71.1296,48.3337
-64.2384,45.8319
-114.038,51.0388
-52.7745,47.5544
-73.6572,45.4413
-114.1472,51.0127
-114.1384,51.0425
-114.1414,51.0246
-114.1384,51.0576
-114.0688,51.0187
-73.5545,45.5316
-80.5232,44.0148
-80.5068,43.9384
-79.5118,43.687
-63.4561,46.2624
-66.6529,45.9382
-71.2356,48.4169
-63.9776,46.1144
-114.0797,51.0436
-64.2259,45.8139
-79.964,43.4983
-71.9702,45.4185
-114.0766,51.0489
-73.5481,45.3852
-73.5635,45.3875
-73.6745,45.5194
-122.2937,49.1357
-73.6435,45.5241
-73.6221,45.5203
-113.3962,53.4831
-113.4131,53.4764
-120.329,50.677
-63.5333,44.943
-63.5135,44.9667
-63.4744,45.0088
-73.5753,45.4998
-73.573,45.5062
-73.5748,45.4977
-73.7361,45.454
-73.7531,45.4564
-73.6442,45.4461
-71.2387,48.0408
-71.1507,48.304
-74.2575,45.2461
-73.2822,45.9715
-74.2923,45.2343
-113.644,52.7736
-113.6438,52.7792
-68.3136,47.3744
-65.2831,45.964
-65.9389,45.8861
-123.1256,49.1507
-115.6956,51.1698
-115.3237,51.0672
-115.0936,51.069
-73.5228,45.5187
-75.0412,45.6455
-75.4019,45.5039
-79.5844,43.742
-62.6645,45.5465
-62.6882,45.5559
-114.0064,50.9037
-114.0551,51.1688
-77.8598,44.1539
-73.5728,45.5057
-81.3591,44.464
-74.1162,45.9161
-79.767,44.8994
-78.8579,43.9066
-125.2343,49.9857
-122.6964,58.8067
-122.8834,49.0819
-64.8467,45.0082
-79.8891,43.4027
-73.5007,45.4595
-73.5148,45.5063
-73.5215,45.3779
-73.4876,45.466
-73.5197,45.5075
-73.7127,45.4483
-79.314,43.7575
-80.2676,43.5819
-80.1835,43.6458
-73.5899,45.4643
-64.1525,44.9999
-64.1244,44.9951
-64.1768,45.0039
-113.9729,50.9855
-70.7516,48.4441
-71.1983,46.8125
-73.5534,45.5037
-71.0805,48.3865
-73.5998,45.4625
-113.4041,53.5017
-63.2938,45.2237
-73.2615,45.2578
-73.261,45.2152
-72.3172,46.0532
-114.0195,50.8673
-114.0832,50.8903
-73.6653,45.4325
-73.5902,45.4674
-79.2609,43.7411
-114.0074,50.8573
-73.5807,45.5077
-123.1239,49.1414
-108.461,54.0956
-63.8097,44.8547
-63.9071,44.905
-80.3099,43.3646
-80.3119,43.3632
-63.6584,45.4787
-64.4629,45.0601
-63.2962,45.279
-64.3333,45.0894
-63.615,45.4476
-82.2128,42.9822
-73.5885,45.4909
-117.2379,49.2402
-73.5275,45.5217
-113.8126,52.2871
-73.2742,45.135
-116.2692,51.4454
-116.5975,51.2581
-81.21,44.8159
-123.0437,49.2986
-71.0956,46.912
-63.5386,44.9301
-63.5173,44.9695
-63.5394,44.9385
-63.3053,45.2117
-63.2938,45.2393
-66.7551,45.906
-67.7229,46.7353
-67.7193,46.7813
-67.9429,47.2077
-68.3412,47.3898
-73.6131,45.4806
-73.6197,45.4973
-73.5692,45.4058
-63.5089,44.9748
-63.4824,45.0059
-63.5036,44.9794
-73.3793,45.5519
-74.2716,46.0508
-79.1118,44.2208
-79.6066,44.2764
-75.7119,45.4122
-114.0161,50.8652
-114.0116,50.8689
-123.397,48.4716
-114.0021,50.8823
-113.64,52.9092
-113.6446,52.7046
-117.4605,51.4776
-66.6339,46.08
-123.1008,49.3424
-123.1353,49.3298
-80.1053,43.44
-82.555,41.9936
-72.9298,46.226
-74.124,45.9465
-63.5621,44.6856
-123.719,48.7948
-123.6462,48.8668
-123.7179,48.8204
-123.6951,48.782
-79.8111,43.3468
-79.558,43.1972
-70.9242,47.0242
-70.8806,47.0571
-71.1802,46.8768
-71.1612,46.8673
-71.02,46.9686
-70.9497,47.0131
-70.9884,46.9909
-70.5211,47.4314
-71.0627,46.9317
-71.1454,46.8827
-70.8798,47.0548
-70.8586,47.0732
-70.4588,47.4408
-113.4162,51.039
-123.051,49.3182
-114.5214,51.0875
-123.9269,49.1618
-69.7563,47.7826
-74.3055,46.0706
-122.0522,49.0943
-79.4571,43.9642
-80.6459,43.9069
-75.6874,44.5884
-117.3626,49.1884
-114.067,52.3336
-113.6525,52.6315
-64.0272,44.9672
-81.2265,44.8496
-80.8316,44.4324
-81.1367,44.6744
-81.05,44.5813
-64.2157,45.8202
-63.3418,46.4488
-113.4707,51.0377
-75.8116,45.4982
-75.8086,45.4916
-75.8109,45.4933
-79.3039,43.7075
-75.44,44.789
-75.0775,44.9758
-74.2904,45.2352
-74.2107,45.2719
-74.2619,45.2477
-123.698,48.7758
-73.5635,45.5088
-123.7117,48.7985
-123.4525,48.4603
-82.6289,42.0368
-81.0244,44.1423
-123.9478,49.1493
-119.418,49.8928
-73.8372,45.4924
-75.6656,45.4101
-80.4965,43.4716
-80.5152,43.4698
-63.5596,44.6898
-115.0183,49.3633
-115.662,49.6035
-123.0632,49.2761
-66.6555,45.9919
-52.714,47.5578
-63.518,44.9609
-63.3746,46.3281
-114.5034,50.9125
-63.8966,44.6698
-75.4337,45.4706
-123.0804,49.3183
-81.3107,44.3694
-73.0773,45.4332
-81.2102,44.2284
-73.0826,45.4378
-63.3023,45.2475
-73.3838,46.3438
-114.091,51.0236
-114.0793,51.0267
-73.7695,45.4056
-71.1924,46.8797
-114.3365,51.0838
-81.3666,44.4974
-81.376,44.4877
-64.0505,45.7209
-116.4001,49.1425
-63.6158,44.6807
-123.0903,49.3359
-79.2658,43.8332
-113.7729,51.0017
-65.0514,46.5766
-63.3965,45.114
-73.5872,45.4955
-113.9445,51.2636
-79.6689,43.5766
-71.7785,46.2118
-71.7669,46.221
-71.7721,46.2288
-71.78,46.2423
-113.753,52.4446
-114.0723,52.3384
-67.9534,47.2186
-66.9771,47.8597
-67.3925,47.498
-67.8851,47.1505
-67.4095,47.4665
-113.5216,49.9249
-123.9825,49.6889
-74.5441,45.8343
-63.9866,46.0932
-63.8516,46.134
-79.0084,44.1376
-80.0926,45.4181
-113.6942,52.5219
-123.1282,49.1473
-113.7016,52.5149
-73.6301,45.518
-115.3946,51.1277
-123.4394,48.4581
-123.0282,49.3397
-114.0067,50.8758
-64.5567,45.0833
-114.0207,50.8669
-63.6502,44.635
-114.4143,51.0898
-114.3776,51.095
-66.6677,48.0348
-79.5253,44.1805
-123.1202,49.1371
-79.1994,43.7556
-66.6654,45.9352
-79.8046,47.336
-63.307,45.2849
-113.7295,52.4762
-75.7074,45.4014
-73.2663,45.4455
-73.2937,45.4466
-73.5941,45.4556
-113.7305,52.4722
-113.4947,53.5694
-71.1713,47.3428
-71.2143,47.2704
-71.1917,47.3793
-71.2288,47.7901
-71.3004,47.1399
-71.2508,47.1682
-71.2087,47.7311
-71.2265,47.2274
-71.1828,47.31
-79.6978,43.566
-113.5177,53.5477
-78.9639,44.1362
-79.6613,44.7073
-79.747,44.8684
-79.6365,44.6567
-79.7401,44.8561
-82.6581,42.0374
-79.289,43.0392
-114.0566,51.0394
-113.8598,54.173
-81.7045,43.7581
-74.155,45.9713
-123.1236,49.1407
-79.2018,43.756
-73.5201,45.5195
-123.1241,49.1411
-78.8967,44.1324
-64.2973,45.1017
-113.7591,52.4673
-113.6952,52.5271
-123.3745,48.5032
-73.6746,45.4469
-80.8662,44.1289
-79.7108,47.4786
-113.797,50.9775
-63.325,45.1857
-113.4809,53.5548
-77.7432,44.1518
-78.1004,44.0932
-77.7066,44.2292
-75.7795,45.2518
-113.7741,52.4728
-113.811,52.0957
-63.741,46.2007
-113.6163,50.9064
-79.6999,47.4673
-81.6862,43.7309
-81.7092,43.814
-113.9321,51.0929
-113.9989,53.5379
-75.1731,46.4954
-75.3056,46.5276
-74.4818,46.1193
-113.4742,53.5617
-114.0292,51.5989
-75.4815,46.5575
-75.1593,46.5041
-75.0956,46.489
-75.2526,46.5486
-74.1663,45.3073
-74.2011,45.2839
-74.1728,45.2871
-67.4388,45.97
-65.2702,45.9494
-63.7256,46.25
-70.591,48.3918
-70.617,48.3915
-75.7528,45.2215
-75.7921,45.2869
-123.1327,49.321
-64.4181,45.0716
-64.4145,45.0772
-74.5875,45.0932
-72.0848,45.027
-80.8305,44.2758
-73.1196,46.0234
-71.8137,46.2982
-72.0817,45.0786
-75.7113,45.4133
-73.8595,45.4522
-73.461,45.5287
-63.9327,44.678
-63.5393,44.9373
-123.0628,49.2826
-72.4058,46.0903
-81.6115,43.4266
-71.3047,46.7015
-71.3383,46.6802
-71.6352,46.5366
-71.7602,46.4478
-71.4325,46.6471
-71.7021,46.4857
-71.6765,46.5011
-71.7053,46.4705
-71.5949,46.5577
-71.3287,46.6843
-71.3105,46.6957
-80.7667,48.5555
-79.5356,44.0566
-79.7231,43.7748
-81.0848,44.5969
-79.3474,43.7805
-63.3438,46.2198
-63.3069,46.2189
-63.4837,46.1795
-63.3865,46.2028
-73.9,45.4378
-76.7985,44.2822
-76.2402,44.3315
-79.7041,44.579
-117.2528,49.1274
-113.9674,51.9004
-63.512,46.23
-63.3801,46.3518
-63.5567,46.323
-63.6021,46.3193
-63.4715,44.6058
